image_path,architectural_style
C:\Users\shand\Downloads\archive\g-images-dataset\Edwardian architecture\007556.jpg,Edwardian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Edwardian architecture\007558.jpg,Edwardian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Edwardian architecture\007562.jpg,Edwardian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Edwardian architecture\007564.jpg,Edwardian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Edwardian architecture\007567.jpg,Edwardian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Edwardian architecture\007568.jpg,Edwardian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Edwardian architecture\007569.jpg,Edwardian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Edwardian architecture\007570.jpg,Edwardian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Edwardian architecture\007576.jpg,Edwardian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Edwardian architecture\007577.jpg,Edwardian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Edwardian architecture\007578.jpg,Edwardian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Edwardian architecture\007579.jpg,Edwardian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Edwardian architecture\007580.jpg,Edwardian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Edwardian architecture\007582.jpg,Edwardian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Edwardian architecture\007583.jpg,Edwardian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Edwardian architecture\007584.jpg,Edwardian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Edwardian architecture\007587.jpg,Edwardian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Edwardian architecture\007591.jpg,Edwardian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Edwardian architecture\007592.jpg,Edwardian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Edwardian architecture\007595.jpg,Edwardian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Edwardian architecture\007603.jpg,Edwardian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Edwardian architecture\007606.jpg,Edwardian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Edwardian architecture\007607.jpg,Edwardian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Edwardian architecture\007609.jpg,Edwardian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Edwardian architecture\007610.jpg,Edwardian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Edwardian architecture\007613.jpg,Edwardian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Edwardian architecture\007616.jpg,Edwardian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Edwardian architecture\007617.jpg,Edwardian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Edwardian architecture\007618.jpg,Edwardian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Edwardian architecture\007620.jpg,Edwardian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Edwardian architecture\007621.jpg,Edwardian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Edwardian architecture\007622.jpg,Edwardian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Edwardian architecture\007623.jpg,Edwardian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Edwardian architecture\007624.jpg,Edwardian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Edwardian architecture\007625.jpg,Edwardian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Edwardian architecture\007626.jpg,Edwardian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Edwardian architecture\007629.jpg,Edwardian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Edwardian architecture\007632.jpg,Edwardian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Edwardian architecture\007639.jpg,Edwardian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Edwardian architecture\007641.jpg,Edwardian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Edwardian architecture\007642.jpg,Edwardian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Edwardian architecture\007644.jpg,Edwardian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Edwardian architecture\007646.jpg,Edwardian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Edwardian architecture\007647.jpg,Edwardian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Edwardian architecture\007651.jpg,Edwardian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Edwardian architecture\007652.jpg,Edwardian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Edwardian architecture\007653.jpg,Edwardian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Edwardian architecture\007660.jpg,Edwardian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Edwardian architecture\007661.jpg,Edwardian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Edwardian architecture\007663.jpg,Edwardian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Edwardian architecture\007664.jpg,Edwardian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Edwardian architecture\007666.jpg,Edwardian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Edwardian architecture\007667.jpg,Edwardian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Edwardian architecture\007671.jpg,Edwardian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Edwardian architecture\007672.jpg,Edwardian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Edwardian architecture\007677.jpg,Edwardian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Edwardian architecture\007680.jpg,Edwardian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Edwardian architecture\007682.jpg,Edwardian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Edwardian architecture\007683.jpg,Edwardian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Edwardian architecture\007686.jpg,Edwardian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Edwardian architecture\007687.jpg,Edwardian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Edwardian architecture\007692.jpg,Edwardian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Edwardian architecture\007693.jpg,Edwardian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Edwardian architecture\007696.jpg,Edwardian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Edwardian architecture\007697.jpg,Edwardian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Edwardian architecture\007699.jpg,Edwardian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Edwardian architecture\007704.jpg,Edwardian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Edwardian architecture\007709.jpg,Edwardian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Edwardian architecture\007712.jpg,Edwardian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Edwardian architecture\007713.jpg,Edwardian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Edwardian architecture\007715.jpg,Edwardian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Edwardian architecture\007718.jpg,Edwardian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Edwardian architecture\007719.jpg,Edwardian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Edwardian architecture\007721.jpg,Edwardian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Edwardian architecture\007723.jpg,Edwardian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Edwardian architecture\007724.jpg,Edwardian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Edwardian architecture\007727.jpg,Edwardian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Edwardian architecture\007728.jpg,Edwardian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Edwardian architecture\007735.jpg,Edwardian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Edwardian architecture\007738.jpg,Edwardian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Edwardian architecture\007744.jpg,Edwardian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Edwardian architecture\007746.jpg,Edwardian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Edwardian architecture\007749.jpg,Edwardian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Edwardian architecture\007750.jpg,Edwardian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Edwardian architecture\007751.jpg,Edwardian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Edwardian architecture\007752.jpg,Edwardian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Edwardian architecture\007758.jpg,Edwardian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Edwardian architecture\007762.jpg,Edwardian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Edwardian architecture\007763.jpg,Edwardian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Edwardian architecture\007764.jpg,Edwardian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Edwardian architecture\007765.jpg,Edwardian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Edwardian architecture\007766.jpg,Edwardian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Edwardian architecture\007768.jpg,Edwardian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Edwardian architecture\007772.jpg,Edwardian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Edwardian architecture\007773.jpg,Edwardian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Edwardian architecture\007776.jpg,Edwardian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Edwardian architecture\007777.jpg,Edwardian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Edwardian architecture\007778.jpg,Edwardian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Edwardian architecture\007779.jpg,Edwardian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Edwardian architecture\007781.jpg,Edwardian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Edwardian architecture\007786.jpg,Edwardian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Edwardian architecture\007787.jpg,Edwardian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Edwardian architecture\007793.jpg,Edwardian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Edwardian architecture\007796.jpg,Edwardian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Edwardian architecture\007801.jpg,Edwardian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Edwardian architecture\007814.jpg,Edwardian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Edwardian architecture\007821.jpg,Edwardian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Edwardian architecture\007827.jpg,Edwardian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Edwardian architecture\007830.jpg,Edwardian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Edwardian architecture\007831.jpg,Edwardian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Edwardian architecture\007832.jpg,Edwardian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Edwardian architecture\007834.jpg,Edwardian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Edwardian architecture\007837.jpg,Edwardian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Edwardian architecture\007847.jpg,Edwardian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Edwardian architecture\007848.jpg,Edwardian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Edwardian architecture\007849.jpg,Edwardian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Edwardian architecture\007851.jpg,Edwardian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Edwardian architecture\007852.jpg,Edwardian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Edwardian architecture\007853.jpg,Edwardian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Edwardian architecture\007858.jpg,Edwardian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Edwardian architecture\007863.jpg,Edwardian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Edwardian architecture\007870.jpg,Edwardian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Edwardian architecture\007878.jpg,Edwardian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Edwardian architecture\007886.jpg,Edwardian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Edwardian architecture\007888.jpg,Edwardian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Edwardian architecture\007897.jpg,Edwardian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Edwardian architecture\007902.jpg,Edwardian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Edwardian architecture\007904.jpg,Edwardian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Edwardian architecture\007905.jpg,Edwardian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Edwardian architecture\007915.jpg,Edwardian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Edwardian architecture\007919.jpg,Edwardian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Edwardian architecture\007920.jpg,Edwardian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Edwardian architecture\007925.jpg,Edwardian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Edwardian architecture\007926.jpg,Edwardian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Edwardian architecture\007935.jpg,Edwardian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Edwardian architecture\007940.jpg,Edwardian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Edwardian architecture\007941.jpg,Edwardian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Edwardian architecture\007949.jpg,Edwardian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Edwardian architecture\007955.jpg,Edwardian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Edwardian architecture\007966.jpg,Edwardian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Edwardian architecture\007976.jpg,Edwardian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Edwardian architecture\007978.jpg,Edwardian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Edwardian architecture\007981.jpg,Edwardian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Edwardian architecture\007983.jpg,Edwardian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Edwardian architecture\007985.jpg,Edwardian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Edwardian architecture\007986.jpg,Edwardian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Georgian architecture\007987.jpg,Georgian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Georgian architecture\007988.jpg,Georgian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Georgian architecture\007989.jpg,Georgian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Georgian architecture\007990.jpg,Georgian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Georgian architecture\007991.jpg,Georgian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Georgian architecture\007992.jpg,Georgian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Georgian architecture\007993.jpg,Georgian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Georgian architecture\007994.jpg,Georgian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Georgian architecture\007995.jpg,Georgian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Georgian architecture\007996.jpg,Georgian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Georgian architecture\007997.jpg,Georgian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Georgian architecture\007998.jpg,Georgian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Georgian architecture\007999.jpg,Georgian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Georgian architecture\008000.jpg,Georgian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Georgian architecture\008001.jpg,Georgian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Georgian architecture\008002.jpg,Georgian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Georgian architecture\008003.jpg,Georgian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Georgian architecture\008004.jpg,Georgian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Georgian architecture\008005.jpg,Georgian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Georgian architecture\008006.jpg,Georgian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Georgian architecture\008007.jpg,Georgian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Georgian architecture\008008.jpg,Georgian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Georgian architecture\008009.jpg,Georgian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Georgian architecture\008010.jpg,Georgian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Georgian architecture\008011.jpg,Georgian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Georgian architecture\008012.jpg,Georgian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Georgian architecture\008013.jpg,Georgian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Georgian architecture\008014.jpg,Georgian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Georgian architecture\008015.jpg,Georgian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Georgian architecture\008017.jpg,Georgian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Georgian architecture\008019.jpg,Georgian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Georgian architecture\008021.jpg,Georgian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Georgian architecture\008023.jpg,Georgian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Georgian architecture\008026.jpg,Georgian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Georgian architecture\008028.jpg,Georgian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Georgian architecture\008030.jpg,Georgian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Georgian architecture\008031.jpg,Georgian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Georgian architecture\008032.jpg,Georgian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Georgian architecture\008033.jpg,Georgian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Georgian architecture\008034.jpg,Georgian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Georgian architecture\008036.jpg,Georgian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Georgian architecture\008038.jpg,Georgian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Georgian architecture\008039.jpg,Georgian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Georgian architecture\008043.jpg,Georgian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Georgian architecture\008044.jpg,Georgian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Georgian architecture\008045.jpg,Georgian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Georgian architecture\008047.jpg,Georgian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Georgian architecture\008050.jpg,Georgian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Georgian architecture\008052.jpg,Georgian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Georgian architecture\008053.jpg,Georgian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Georgian architecture\008054.jpg,Georgian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Georgian architecture\008057.jpg,Georgian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Georgian architecture\008058.jpg,Georgian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Georgian architecture\008059.jpg,Georgian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Georgian architecture\008060.jpg,Georgian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Georgian architecture\008062.jpg,Georgian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Georgian architecture\008065.jpg,Georgian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Georgian architecture\008066.jpg,Georgian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Georgian architecture\008070.jpg,Georgian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Georgian architecture\008072.jpg,Georgian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Georgian architecture\008075.jpg,Georgian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Georgian architecture\008078.jpg,Georgian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Georgian architecture\008080.jpg,Georgian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Georgian architecture\008081.jpg,Georgian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Georgian architecture\008086.jpg,Georgian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Georgian architecture\008087.jpg,Georgian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Georgian architecture\008088.jpg,Georgian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Georgian architecture\008092.jpg,Georgian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Georgian architecture\008093.jpg,Georgian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Georgian architecture\008094.jpg,Georgian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Georgian architecture\008098.jpg,Georgian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Georgian architecture\008100.jpg,Georgian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Georgian architecture\008103.jpg,Georgian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Georgian architecture\008104.jpg,Georgian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Georgian architecture\008105.jpg,Georgian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Georgian architecture\008106.jpg,Georgian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Georgian architecture\008108.jpg,Georgian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Georgian architecture\008109.jpg,Georgian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Georgian architecture\008110.jpg,Georgian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Georgian architecture\008111.jpg,Georgian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Georgian architecture\008113.jpg,Georgian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Georgian architecture\008115.jpg,Georgian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Georgian architecture\008116.jpg,Georgian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Georgian architecture\008121.jpg,Georgian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Georgian architecture\008122.jpg,Georgian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Georgian architecture\008123.jpg,Georgian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Georgian architecture\008126.jpg,Georgian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Georgian architecture\008127.jpg,Georgian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Georgian architecture\008129.jpg,Georgian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Georgian architecture\008130.jpg,Georgian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Georgian architecture\008132.jpg,Georgian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Georgian architecture\008134.jpg,Georgian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Georgian architecture\008136.jpg,Georgian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Georgian architecture\008137.jpg,Georgian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Georgian architecture\008139.jpg,Georgian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Georgian architecture\008140.jpg,Georgian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Georgian architecture\008141.jpg,Georgian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Georgian architecture\008147.jpg,Georgian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Georgian architecture\008149.jpg,Georgian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Georgian architecture\008150.jpg,Georgian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Georgian architecture\008151.jpg,Georgian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Georgian architecture\008152.jpg,Georgian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Georgian architecture\008153.jpg,Georgian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Georgian architecture\008155.jpg,Georgian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Georgian architecture\008156.jpg,Georgian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Georgian architecture\008160.jpg,Georgian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Georgian architecture\008161.jpg,Georgian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Georgian architecture\008162.jpg,Georgian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Georgian architecture\008165.jpg,Georgian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Georgian architecture\008166.jpg,Georgian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Georgian architecture\008167.jpg,Georgian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Georgian architecture\008169.jpg,Georgian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Georgian architecture\008171.jpg,Georgian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Georgian architecture\008174.jpg,Georgian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Georgian architecture\008175.jpg,Georgian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Georgian architecture\008176.jpg,Georgian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Georgian architecture\008177.jpg,Georgian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Georgian architecture\008178.jpg,Georgian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Georgian architecture\008179.jpg,Georgian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Georgian architecture\008183.jpg,Georgian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Georgian architecture\008185.jpg,Georgian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Georgian architecture\008186.jpg,Georgian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Georgian architecture\008188.jpg,Georgian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Georgian architecture\008189.jpg,Georgian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Georgian architecture\008191.jpg,Georgian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Georgian architecture\008193.jpg,Georgian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Georgian architecture\008195.jpg,Georgian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Georgian architecture\008200.jpg,Georgian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Georgian architecture\008201.jpg,Georgian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Georgian architecture\008202.jpg,Georgian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Georgian architecture\008203.jpg,Georgian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Georgian architecture\008208.jpg,Georgian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Georgian architecture\008211.jpg,Georgian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Georgian architecture\008216.jpg,Georgian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Georgian architecture\008217.jpg,Georgian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Georgian architecture\008219.jpg,Georgian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Georgian architecture\008222.jpg,Georgian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Georgian architecture\008224.jpg,Georgian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Georgian architecture\008226.jpg,Georgian architecture
